CI,Nombres,"Apellido Paterno","Apellido Materno",Email,Sexo,Colegio,Ciudad,Carrera,"Monto Pago","Metodo Pago","Nro Recibo",Materia,Grupo,"CI Docente","Nombre Docente","Apellido Docente","Profesion Docente","Hora Semanal Docente","Nota P1","Nota P2","Nota P3","Promedio Final","Estado Materia"
10000125,Juan,Lopez,Sanchez,juan.lopez.10000125@test.com,M,"Domingo Savio",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000125,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,0,10,0,10,Reprobado
10000126,Laura,Rodriguez,Ramirez,laura.rodriguez.10000126@test.com,F,"Nacional Florida",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000126,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,32,24,27,83,Aprobado
10000126,Laura,Rodriguez,Ramirez,laura.rodriguez.10000126@test.com,F,"Nacional Florida",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000126,FIS100,M003,10500009,Miguel,Perez,Fisico,35,22,27,24,73,Aprobado
10000126,Laura,Rodriguez,Ramirez,laura.rodriguez.10000126@test.com,F,"Nacional Florida",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000126,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,26,14,23,63,Aprobado
10000126,Laura,Rodriguez,Ramirez,laura.rodriguez.10000126@test.com,F,"Nacional Florida",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000126,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,2,19,12,33,Reprobado
10000127,Jose,Gomez,Rodriguez,jose.gomez.10000127@test.com,M,Espana,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-10000127,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,14,26,29,69,Aprobado
10000127,Jose,Gomez,Rodriguez,jose.gomez.10000127@test.com,M,Espana,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-10000127,FIS100,M002,10500005,Jorge,Perez,Fisico,25,20,21,13,54,Reprobado
10000127,Jose,Gomez,Rodriguez,jose.gomez.10000127@test.com,M,Espana,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-10000127,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,5,28,10,43,Reprobado
10000127,Jose,Gomez,Rodriguez,jose.gomez.10000127@test.com,M,Espana,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-10000127,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,12,25,0,37,Reprobado
10000128,Paula,Vargas,Martinez,paula.vargas.10000128@test.com,F,Evangelico,Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000128,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,23,27,3,53,Reprobado
10000128,Paula,Vargas,Martinez,paula.vargas.10000128@test.com,F,Evangelico,Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000128,FIS100,M002,10500005,Jorge,Perez,Fisico,25,13,14,11,38,Reprobado
10000128,Paula,Vargas,Martinez,paula.vargas.10000128@test.com,F,Evangelico,Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000128,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,21,31,5,57,Reprobado
10000128,Paula,Vargas,Martinez,paula.vargas.10000128@test.com,F,Evangelico,Potosi,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000128,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,9,20,6,35,Reprobado
10000129,Juan,Lopez,Ramirez,juan.lopez.10000129@test.com,M,"La Salle","La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000129,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,25,13,23,61,Aprobado
10000129,Juan,Lopez,Ramirez,juan.lopez.10000129@test.com,M,"La Salle","La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000129,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,1,31,21,53,Reprobado
10000129,Juan,Lopez,Ramirez,juan.lopez.10000129@test.com,M,"La Salle","La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000129,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,13,15,2,30,Reprobado
10000129,Juan,Lopez,Ramirez,juan.lopez.10000129@test.com,M,"La Salle","La Paz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000129,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,19,30,26,75,Aprobado
10000130,Roberto,Vargas,Rodriguez,roberto.vargas.10000130@test.com,M,"Nacional Florida","Santa Cruz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000130,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,28,10,19,57,Reprobado
10000130,Roberto,Vargas,Rodriguez,roberto.vargas.10000130@test.com,M,"Nacional Florida","Santa Cruz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000130,FIS100,M003,10500009,Miguel,Perez,Fisico,35,30,24,13,67,Aprobado
10000130,Roberto,Vargas,Rodriguez,roberto.vargas.10000130@test.com,M,"Nacional Florida","Santa Cruz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000130,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,7,4,23,34,Reprobado
10000130,Roberto,Vargas,Rodriguez,roberto.vargas.10000130@test.com,M,"Nacional Florida","Santa Cruz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000130,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,14,11,23,48,Reprobado
10000131,Pedro,Torres,Fernandez,pedro.torres.10000131@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000131,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,19,12,18,49,Reprobado
10000131,Pedro,Torres,Fernandez,pedro.torres.10000131@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000131,FIS100,M002,10500005,Jorge,Perez,Fisico,25,4,1,24,29,Reprobado
10000131,Pedro,Torres,Fernandez,pedro.torres.10000131@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000131,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,10,15,16,41,Reprobado
10000131,Pedro,Torres,Fernandez,pedro.torres.10000131@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000131,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,15,4,10,29,Reprobado
10000132,Jose,Sanchez,Garcia,jose.sanchez.10000132@test.com,M,"La Salle",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000132,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,7,30,10,47,Reprobado
10000132,Jose,Sanchez,Garcia,jose.sanchez.10000132@test.com,M,"La Salle",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000132,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,31,5,26,62,Aprobado
10000132,Jose,Sanchez,Garcia,jose.sanchez.10000132@test.com,M,"La Salle",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000132,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,26,21,3,50,Reprobado
10000132,Jose,Sanchez,Garcia,jose.sanchez.10000132@test.com,M,"La Salle",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000132,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,12,8,16,36,Reprobado
10000133,Jorge,Ramirez,Lopez,jorge.ramirez.10000133@test.com,M,"La Salle","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000133,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,4,9,2,15,Reprobado
10000133,Jorge,Ramirez,Lopez,jorge.ramirez.10000133@test.com,M,"La Salle","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000133,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,24,10,20,54,Reprobado
10000133,Jorge,Ramirez,Lopez,jorge.ramirez.10000133@test.com,M,"La Salle","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000133,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,11,18,33,62,Aprobado
10000133,Jorge,Ramirez,Lopez,jorge.ramirez.10000133@test.com,M,"La Salle","Santa Cruz","Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000133,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,5,21,20,46,Reprobado
10000134,Jorge,Sanchez,Vargas,jorge.sanchez.10000134@test.com,M,"La Salle",Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000134,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,14,31,0,45,Reprobado
10000134,Jorge,Sanchez,Vargas,jorge.sanchez.10000134@test.com,M,"La Salle",Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000134,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,27,22,5,54,Reprobado
10000134,Jorge,Sanchez,Vargas,jorge.sanchez.10000134@test.com,M,"La Salle",Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000134,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,12,9,16,37,Reprobado
10000134,Jorge,Sanchez,Vargas,jorge.sanchez.10000134@test.com,M,"La Salle",Tarija,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000134,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,7,32,29,68,Aprobado
10000135,Laura,Perez,Rojas,laura.perez.10000135@test.com,F,Espana,"Santa Cruz","Ingenieria Informatica",700,PayPal,REC-TEST-10000135,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,25,10,23,58,Reprobado
10000135,Laura,Perez,Rojas,laura.perez.10000135@test.com,F,Espana,"Santa Cruz","Ingenieria Informatica",700,PayPal,REC-TEST-10000135,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,27,6,0,33,Reprobado
10000135,Laura,Perez,Rojas,laura.perez.10000135@test.com,F,Espana,"Santa Cruz","Ingenieria Informatica",700,PayPal,REC-TEST-10000135,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,5,22,20,47,Reprobado
10000135,Laura,Perez,Rojas,laura.perez.10000135@test.com,F,Espana,"Santa Cruz","Ingenieria Informatica",700,PayPal,REC-TEST-10000135,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,22,22,31,75,Aprobado
10000136,Ricardo,Rodriguez,Garcia,ricardo.rodriguez.10000136@test.com,M,Uboldi,Tarija,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000136,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,0,15,17,32,Reprobado
10000136,Ricardo,Rodriguez,Garcia,ricardo.rodriguez.10000136@test.com,M,Uboldi,Tarija,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000136,FIS100,M003,10500009,Miguel,Perez,Fisico,35,32,20,34,86,Aprobado
10000136,Ricardo,Rodriguez,Garcia,ricardo.rodriguez.10000136@test.com,M,Uboldi,Tarija,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000136,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,11,19,13,43,Reprobado
10000136,Ricardo,Rodriguez,Garcia,ricardo.rodriguez.10000136@test.com,M,Uboldi,Tarija,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000136,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,27,6,0,33,Reprobado
10000137,Ricardo,Rodriguez,Perez,ricardo.rodriguez.10000137@test.com,M,"La Salle","La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-10000137,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,0,0,31,31,Reprobado
10000137,Ricardo,Rodriguez,Perez,ricardo.rodriguez.10000137@test.com,M,"La Salle","La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-10000137,FIS100,M003,10500009,Miguel,Perez,Fisico,35,10,24,13,47,Reprobado
10000137,Ricardo,Rodriguez,Perez,ricardo.rodriguez.10000137@test.com,M,"La Salle","La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-10000137,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,5,4,27,36,Reprobado
10000137,Ricardo,Rodriguez,Perez,ricardo.rodriguez.10000137@test.com,M,"La Salle","La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-10000137,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,13,18,25,56,Reprobado
10000138,Daniela,Vargas,Lopez,daniela.vargas.10000138@test.com,F,"Domingo Savio","La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000138,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,22,31,3,56,Reprobado
10000138,Daniela,Vargas,Lopez,daniela.vargas.10000138@test.com,F,"Domingo Savio","La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000138,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,1,26,33,60,Aprobado
10000138,Daniela,Vargas,Lopez,daniela.vargas.10000138@test.com,F,"Domingo Savio","La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000138,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,13,18,0,31,Reprobado
10000138,Daniela,Vargas,Lopez,daniela.vargas.10000138@test.com,F,"Domingo Savio","La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000138,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,11,13,33,57,Reprobado
10000139,Jose,Ramirez,Garcia,jose.ramirez.10000139@test.com,M,Espana,Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000139,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,21,33,27,81,Aprobado
10000139,Jose,Ramirez,Garcia,jose.ramirez.10000139@test.com,M,Espana,Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000139,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,9,29,4,42,Reprobado
10000139,Jose,Ramirez,Garcia,jose.ramirez.10000139@test.com,M,Espana,Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000139,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,23,5,19,47,Reprobado
10000139,Jose,Ramirez,Garcia,jose.ramirez.10000139@test.com,M,Espana,Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000139,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,23,22,7,52,Reprobado
10000140,Elena,Gomez,Gomez,elena.gomez.10000140@test.com,F,Uboldi,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-10000140,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,10,13,18,41,Reprobado
10000140,Elena,Gomez,Gomez,elena.gomez.10000140@test.com,F,Uboldi,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-10000140,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,16,4,6,26,Reprobado
10000140,Elena,Gomez,Gomez,elena.gomez.10000140@test.com,F,Uboldi,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-10000140,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,25,20,27,72,Aprobado
10000140,Elena,Gomez,Gomez,elena.gomez.10000140@test.com,F,Uboldi,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-10000140,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,30,2,21,53,Reprobado
10000141,Carmen,Rojas,Lopez,carmen.rojas.10000141@test.com,F,Espana,"Santa Cruz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000141,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,30,26,27,83,Aprobado
10000141,Carmen,Rojas,Lopez,carmen.rojas.10000141@test.com,F,Espana,"Santa Cruz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000141,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,16,31,34,81,Aprobado
10000141,Carmen,Rojas,Lopez,carmen.rojas.10000141@test.com,F,Espana,"Santa Cruz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000141,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,9,15,3,27,Reprobado
10000141,Carmen,Rojas,Lopez,carmen.rojas.10000141@test.com,F,Espana,"Santa Cruz","Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000141,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,24,30,33,87,Aprobado
10000142,Andres,Rojas,Perez,andres.rojas.10000142@test.com,M,Marista,Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000142,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,31,0,29,60,Aprobado
10000142,Andres,Rojas,Perez,andres.rojas.10000142@test.com,M,Marista,Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000142,FIS100,M002,10500005,Jorge,Perez,Fisico,25,9,28,22,59,Reprobado
10000142,Andres,Rojas,Perez,andres.rojas.10000142@test.com,M,Marista,Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000142,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,13,13,28,54,Reprobado
10000142,Andres,Rojas,Perez,andres.rojas.10000142@test.com,M,Marista,Potosi,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000142,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,0,8,5,13,Reprobado
10000143,Luis,Fernandez,Martinez,luis.fernandez.10000143@test.com,M,"La Salle",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000143,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,0,22,15,37,Reprobado
10000143,Luis,Fernandez,Martinez,luis.fernandez.10000143@test.com,M,"La Salle",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000143,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,26,7,26,59,Reprobado
10000143,Luis,Fernandez,Martinez,luis.fernandez.10000143@test.com,M,"La Salle",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000143,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,11,3,8,22,Reprobado
10000143,Luis,Fernandez,Martinez,luis.fernandez.10000143@test.com,M,"La Salle",Potosi,"Ingenieria en Redes",700,PayPal,REC-TEST-10000143,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,11,20,10,41,Reprobado
10000144,Maria,Rodriguez,Vargas,maria.rodriguez.10000144@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000144,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,3,19,21,43,Reprobado
10000144,Maria,Rodriguez,Vargas,maria.rodriguez.10000144@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000144,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,29,9,10,48,Reprobado
10000144,Maria,Rodriguez,Vargas,maria.rodriguez.10000144@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000144,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,30,28,32,90,Aprobado
10000144,Maria,Rodriguez,Vargas,maria.rodriguez.10000144@test.com,F,Evangelico,Tarija,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-10000144,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,14,26,9,49,Reprobado
10000145,Ana,Gomez,Gomez,ana.gomez.10000145@test.com,F,Marista,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000145,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,31,5,11,47,Reprobado
10000145,Ana,Gomez,Gomez,ana.gomez.10000145@test.com,F,Marista,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000145,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,26,9,0,35,Reprobado
10000145,Ana,Gomez,Gomez,ana.gomez.10000145@test.com,F,Marista,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000145,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,6,31,19,56,Reprobado
10000145,Ana,Gomez,Gomez,ana.gomez.10000145@test.com,F,Marista,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000145,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,21,12,12,45,Reprobado
10000146,Carlos,Garcia,Ramirez,carlos.garcia.10000146@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000146,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,0,6,9,15,Reprobado
10000146,Carlos,Garcia,Ramirez,carlos.garcia.10000146@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000146,FIS100,M002,10500005,Jorge,Perez,Fisico,25,33,18,17,68,Aprobado
10000146,Carlos,Garcia,Ramirez,carlos.garcia.10000146@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000146,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,22,15,30,67,Aprobado
10000146,Carlos,Garcia,Ramirez,carlos.garcia.10000146@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000146,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,2,14,7,23,Reprobado
10000147,Gabriela,Garcia,Perez,gabriela.garcia.10000147@test.com,F,Espana,"La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000147,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,4,33,31,68,Aprobado
10000147,Gabriela,Garcia,Perez,gabriela.garcia.10000147@test.com,F,Espana,"La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000147,FIS100,M003,10500009,Miguel,Perez,Fisico,35,33,21,31,85,Aprobado
10000147,Gabriela,Garcia,Perez,gabriela.garcia.10000147@test.com,F,Espana,"La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000147,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,14,15,17,46,Reprobado
10000147,Gabriela,Garcia,Perez,gabriela.garcia.10000147@test.com,F,Espana,"La Paz","Ingenieria de Sistemas",700,PayPal,REC-TEST-10000147,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,32,17,0,49,Reprobado
10000148,Carmen,Perez,Lopez,carmen.perez.10000148@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000148,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,7,26,2,35,Reprobado
10000148,Carmen,Perez,Lopez,carmen.perez.10000148@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000148,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,1,25,7,33,Reprobado
10000148,Carmen,Perez,Lopez,carmen.perez.10000148@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000148,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,13,8,26,47,Reprobado
10000148,Carmen,Perez,Lopez,carmen.perez.10000148@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000148,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,23,31,0,54,Reprobado
10000149,Gabriela,Rojas,Ramirez,gabriela.rojas.10000149@test.com,F,Evangelico,Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000149,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,9,12,19,40,Reprobado
10000149,Gabriela,Rojas,Ramirez,gabriela.rojas.10000149@test.com,F,Evangelico,Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000149,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,30,23,11,64,Aprobado
10000149,Gabriela,Rojas,Ramirez,gabriela.rojas.10000149@test.com,F,Evangelico,Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000149,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,19,13,34,66,Aprobado
